,index,npi,entity_code,full_zip,state,country,provider_type,medicare_participation_indicator,number_of_hcpcs,number_of_services,total_beneficiaries,total_submitted_charges,total_allowed_payment,total_medicare_payment,total_medicare_standardized_payment,avg_beneficiary_age,avg_hcc_risk_score,medicare_payment_per_person,submitted_charges_per_person,services_per_person,submitted_charges_per_service,medicare_payment_per_service,percentage_rate,region,subregion,total_pop,percent_black,percent_white,percent_native_amer,percent_hispanic,percent_other,percent_asian,percent_two_or_more_races,majority,payrate_level,ypred_rf
174641,976544,1780749655,I,47304,IN,US,Psychiatry,Y,6,560.0,18,99207.0,23530.52,18413.53,18749.9,47,0.9670000000000001,1022.97,5511.5,31.11,177.16,32.88,0.1856071648169988,Midwest,East North Central,31899.0,0.03815166619643249,0.8832251794727107,0.00012539578043198847,0.02589422865920562,0.0031035455656917145,0.035361610081820746,0.013636791121978744,majority_white,low,high
174979,353200,1902860513,I,92307,CA,US,Hematology,Y,21,1664.0,575,251485.0,54877.32,42588.24,41504.5,69,2.6981,74.07,437.37,2.89,151.13,25.59,0.16934703859077085,West,Pacific,39273.0,0.08471468948132305,0.5167163190996359,0.0023171135385633896,0.33475924935706464,0.0,0.02699055330634278,0.03414559621113742,majority_white,low,high
175370,582124,1770606097,I,11776,NY,US,Audiologist,Y,7,740.0,272,107418.0,23289.27,18021.7,15822.57,84,2.1206,66.26,394.92,2.72,145.16,24.35,0.16777169561898378,Northeast,Middle Atlantic,24666.0,0.04362280061623288,0.7189248358063731,0.0,0.1979242682234655,0.0011351658152923053,0.029554852833860376,0.008838076704775804,majority_white,low,high
176190,405911,1619335247,O,77095,TX,US,Pharmacy,Y,4,54.0,27,8833.97,1114.51,1092.21,1084.92,73,2.1957,40.45,327.18,2.0,163.59,20.23,0.12363750386292915,South,West South Central,71878.0,0.1340744038509697,0.4730654720498623,0.0015721082946103119,0.2480174740532569,0.002629455466206628,0.121135813461699,0.0195052728233952,no_majority,low,high
177210,1072996,1275543738,I,83201,ID,US,"Psychologist, Clinical",Y,4,67.0,17,2352.0,1078.83,345.73,1031.68,60,1.2204,20.34,138.35,3.94,35.1,5.16,0.14699404761904766,West,Mountain,37740.0,0.009591944886062534,0.8355855855855856,0.01075781664016958,0.09626391096979332,0.0009538950715421305,0.01576576576576576,0.028669846316905136,majority_white,low,high
177438,256789,1962834671,I,33176,FL,US,Diagnostic Radiology,Y,5,237.0,29,20968.0,2446.66,1918.11,1827.14,75,3.1108,66.14,723.03,8.17,88.47,8.09,0.0914779664250286,South,South Atlantic,52461.0,0.15136958883742208,0.20312231943729628,0.0,0.6095385143249271,0.001048397857456015,0.029164522216503688,0.005756657326394845,majority_hispanic,low,high
178055,613586,1831423805,I,6106,CT,US,Licensed Clinical Social Worker,Y,2,84.0,19,6956.0,1709.78,1340.66,1302.07,44,1.4595,70.56,366.11,4.42,82.81,15.96,0.19273433007475568,Northeast,New England,37819.0,0.1909886564954124,0.16623919194055894,0.00013220867817763558,0.5860546286258229,0.010206509955313466,0.02604510960099421,0.020333694703720352,majority_hispanic,low,high
178640,567824,1598059586,I,13045,NY,US,Internal Medicine,Y,7,142.0,83,2637.0,634.91,495.82,506.07,65,1.5594,5.97,31.77,1.71,18.57,3.49,0.18802427000379213,Northeast,Middle Atlantic,29223.0,0.020189576703281663,0.9114738390993395,0.0009923690243985902,0.03216644423912672,0.0030455463162577428,0.006501728090887315,0.025630496526708416,majority_white,low,high
179060,496744,1629147442,I,4401,ME,US,Optometry,Y,4,20.0,17,3450.0,2050.13,540.08,738.68,75,0.809,31.77,202.94,1.18,172.5,27.0,0.1565449275362319,Northeast,New England,44572.0,0.01415686978372072,0.9180427174010588,0.007314008794759042,0.016288252714708785,0.0016826707349905773,0.018285021986897604,0.02423045858386431,majority_white,low,high
181163,903895,1295829653,I,96789,HI,US,Internal Medicine,Y,15,875.0,321,123306.0,63166.79,18176.36,39791.94,74,0.9657,56.62,384.13,2.73,140.92,20.77,0.1474085608161809,West,Pacific,53734.0,0.021531990918226825,0.15762831726653515,0.00046525477351397625,0.10403096735772507,0.000372203818811181,0.4352737559087356,0.2445379089589459,no_majority,low,high
181849,181096,1508984709,I,80501,CO,US,Licensed Clinical Social Worker,Y,3,408.0,13,26956.0,4449.68,3488.5,3477.1,44,0.3585,268.35,2073.54,31.38,66.07,8.55,0.12941460157293366,West,Mountain,41951.0,0.011203546995304046,0.6218922075755048,0.005983170842173011,0.3285023003027341,0.0013348907058234607,0.01856928321136564,0.011489595003694788,majority_white,low,high
183361,498011,1811071681,I,4330,ME,US,Licensed Clinical Social Worker,Y,2,190.0,17,17134.0,3581.0,2729.35,2780.04,42,1.2108,160.55,1007.88,11.18,90.18,14.36,0.15929438543247346,Northeast,New England,25687.0,0.009109666368201812,0.9433954918830536,0.008603573792190603,0.013781290146766849,0.0007396737649394638,0.00872036438665473,0.015455288667419315,majority_white,low,high
184244,346155,1821306598,I,92027,CA,US,Nurse Practitioner,Y,3,76.0,51,2330.0,405.52,342.87,335.2,65,1.5885,6.72,45.69,1.49,30.66,4.51,0.14715450643776826,West,Pacific,56811.0,0.02064740983260284,0.3401277921529281,0.0,0.5376951646688142,0.0026051292883420463,0.06834943936913626,0.02751227755188256,majority_hispanic,low,high
184724,194735,1063616043,I,33020,FL,US,Licensed Clinical Social Worker,Y,4,1230.0,54,127600.0,27477.15,21238.93,21170.55,53,1.7754,393.31,2362.96,22.78,103.74,17.27,0.1664492946708464,South,South Atlantic,44578.0,0.2649513212795549,0.3599309076225941,0.0004935169814706807,0.31271030553187673,0.006527883709453093,0.017071201040872182,0.03831486383417829,no_majority,low,high
185486,408626,1659396398,I,78602,TX,US,Physician Assistant,Y,3,28.0,18,1656.0,314.73,308.43,308.43,59,2.142,17.14,92.0,1.56,59.14,11.02,0.18625,South,West South Central,27958.0,0.06860290435653481,0.6086629944917376,0.007403963087488374,0.28592889334001004,0.0011088060662422204,0.01459331854925245,0.01369912010873453,majority_white,low,high
185643,671701,1538271267,I,49242,MI,US,Internal Medicine,Y,10,482.0,264,26099.1,4683.08,3549.96,3645.86,72,1.7503,13.45,98.86,1.83,54.15,7.37,0.1360184833959792,Midwest,East North Central,14941.0,0.009838698882270264,0.9392945585971488,0.0004015795462151128,0.028646007630011374,0.00046850947058429824,0.006759922361287732,0.014590723512482431,majority_white,low,high
188961,535835,1174987838,I,10016,NY,US,Nurse Practitioner,Y,3,445.0,137,41585.0,4854.81,3468.06,3126.95,77,1.9657,25.31,303.54,3.25,93.45,7.79,0.08339689791992305,Northeast,Middle Atlantic,51057.0,0.034862996259082984,0.6627103041698493,0.0006071645415907711,0.06939303131793878,0.011810329631588226,0.1909238694008657,0.029692304679084163,majority_white,low,high
189355,645713,1871023168,I,7009,NJ,US,Nurse Practitioner,Y,9,154.0,21,16195.0,4500.32,3276.69,2918.89,62,1.6749,156.03,771.19,7.33,105.16,21.28,0.2023272615004631,Northeast,Middle Atlantic,12531.0,0.05075412975819967,0.8153379618546006,0.0003990104540738968,0.053786609209161285,0.0,0.06974702737211715,0.009097438352884846,majority_white,low,high
190357,57347,1730128356,I,60712,IL,US,Family Practice,Y,7,36.0,33,3351.0,2464.53,449.97,425.09,70,1.6239,13.64,101.55,1.09,93.08,12.5,0.13427931960608774,Midwest,East North Central,12539.0,0.02567987877821197,0.5428662572772949,0.0014355211739373154,0.07688013398197624,0.0,0.3094345641598213,0.043703644628758274,majority_white,low,high
190397,781008,1013959832,O,72443,AR,US,Mass Immunizer Roster Biller,Y,5,52.0,24,9667.62,1209.06,1184.78,1233.8,73,0.9293,49.37,402.82,2.17,185.92,22.78,0.12255136217600608,South,West South Central,3203.0,0.0,0.9544177333749608,0.001248829222603809,0.037152669372463316,0.0,0.0,0.007180768029971901,majority_white,low,high
190704,1046504,1790950293,I,54246,WI,US,Nurse Practitioner,Y,3,33.0,33,3142.0,1734.35,432.87,496.45,69,0.8925,13.12,95.21,1.0,95.21,13.12,0.1377689369828135,Midwest,East North Central,832.0,0.0,0.9675480769230768,0.0,0.016826923076923076,0.0,0.013221153846153846,0.002403846153846154,majority_white,low,high
195493,279224,1083915953,I,90211,CA,US,Nurse Practitioner,Y,9,30.0,17,2640.0,1504.4,209.88,255.69,78,0.8117,12.35,155.29,1.76,88.0,7.0,0.0795,West,Pacific,7969.0,0.03726941899861965,0.7116325762329025,0.0,0.094993098255741,0.002886183962856067,0.1306311958840507,0.02258752666583009,majority_white,low,high
195852,533753,1154396752,I,14830,NY,US,Internal Medicine,Y,22,295.0,142,30107.0,12896.27,5036.12,5450.41,76,1.4059,35.47,212.02,2.08,102.06,17.07,0.16727405586740626,Northeast,Middle Atlantic,19772.0,0.023518106413109446,0.9301537527817116,0.0009609548856969453,0.014212016993728503,0.0009609548856969453,0.014262593566659924,0.015931620473396718,majority_white,low,high
196117,970208,1508868217,I,46032,IN,US,Psychiatry,Y,4,176.0,119,14393.0,5318.16,1984.99,2539.34,57,1.1847,16.68,120.95,1.48,81.78,11.28,0.13791356909608835,Midwest,East North Central,48853.0,0.02742922645487483,0.8153235215851636,0.003909688248418725,0.04024317851513725,0.0039301578203999755,0.0890631076904182,0.01969172824596237,majority_white,low,high
198107,267519,1699898429,I,74354,OK,US,Optometry,Y,9,115.0,100,9858.0,3687.98,1706.75,2221.61,71,1.1788,17.07,98.58,1.15,85.72,14.84,0.17313349563806044,South,West South Central,17926.0,0.015173491018632154,0.6469931942429991,0.13985272788128975,0.05466919558183644,0.00011156978690170703,0.007921454870021199,0.12378667856744395,majority_white,low,high
198432,614488,1891140752,I,6426,CT,US,Licensed Clinical Social Worker,Y,5,251.0,37,28610.11,5790.63,4463.41,4357.53,58,1.2511,120.63,773.25,6.78,113.98,17.78,0.15600813838185176,Northeast,New England,3509.0,0.06868053576517526,0.8637788543744657,0.0,0.005984611000284981,0.0,0.033057851239669415,0.028498147620404674,majority_white,low,high
198680,355189,1922369230,I,92111,CA,US,Family Practice,Y,17,87.0,26,5858.0,2181.8,1113.8,1162.29,63,1.5152,42.84,225.31,3.35,67.33,12.8,0.1901331512461591,West,Pacific,49369.0,0.04314448338025887,0.4137819279304827,0.0013166156900078995,0.29674492090178045,0.003909335818023456,0.20340699629322045,0.03443456420020661,no_majority,low,high
200941,326167,1609918978,I,92078,CA,US,General Practice,Y,9,64.0,30,3344.0,470.96,430.35,429.27,69,1.5005,14.34,111.47,2.13,52.25,6.72,0.12869318181818182,West,Pacific,49034.0,0.028551617245176818,0.5373618305665456,0.00509850307949586,0.2809275196802219,0.0022229473426601948,0.09923726393930744,0.041909695313455966,majority_white,low,high
202566,697414,1447305768,I,70471,LA,US,Internal Medicine,Y,12,407.0,60,18158.0,5375.52,2846.69,3314.62,73,1.0743,47.44,302.63,6.78,44.61,6.99,0.1567733230531997,South,West South Central,21221.0,0.022336364921539984,0.8895904999764385,0.0005654775929503793,0.053343386268319117,0.0029216342302436265,0.017388435983224166,0.013854201027284295,majority_white,low,high
203080,733797,1063432144,I,2115,MA,US,Pediatric Medicine,Y,5,26.0,21,2454.0,422.88,310.65,314.02,38,4.1397,14.79,116.86,1.24,94.38,11.95,0.1265892420537897,Northeast,New England,29108.0,0.07791672392469425,0.5826233337913975,0.0008245155970867115,0.15116119279923046,0.005290641747973066,0.1554555448673904,0.02610966057441253,majority_white,low,high
203818,255954,1952631640,I,32703,FL,US,Nurse Practitioner,Y,5,29.0,20,774.0,188.19,130.19,127.33,61,0.7296,6.51,38.7,1.45,26.69,4.49,0.16820413436692505,South,South Atlantic,50992.0,0.22774160652651398,0.4391669281455913,0.0009217132099152807,0.2827894571697521,0.0053930028239723895,0.02200345152180734,0.02168967681204895,no_majority,low,high
204432,699576,1588682256,I,70112,LA,US,Psychiatry,Y,1,14.0,12,910.0,354.06,147.72,154.46,72,1.1503,12.31,75.83,1.17,65.0,10.55,0.16232967032967033,South,West South Central,2791.0,0.3754926549623791,0.4607667502687209,0.0,0.0920816911501254,0.009315657470440702,0.04693658187029739,0.015406664278036547,no_majority,low,high
204898,18456,1770919284,I,20603,MD,US,Physical Therapist in Private Practice,Y,5,46.0,13,2145.0,1204.4,159.24,208.21,63,1.2618,12.25,165.0,3.54,46.63,3.46,0.07423776223776224,South,South Atlantic,31401.0,0.5612241648355147,0.2652144836151715,0.004713225693449254,0.06276870163370593,0.0014330753797649756,0.05041240724817681,0.052450558899398106,majority_black,low,high
205698,295933,1275543068,I,92020,CA,US,Physician Assistant,Y,27,113.0,50,3374.68,1026.15,655.17,631.95,70,1.1464,13.1,67.49,2.26,29.86,5.8,0.1941428520630104,West,Pacific,58742.0,0.05340301658098124,0.608627557795104,0.002281161690102482,0.24828912873242315,0.0044431582172891615,0.04242279799802527,0.03728167239794355,majority_white,low,high
206521,695107,1295895936,I,70380,LA,US,Psychiatry,Y,2,58.0,28,4852.0,2646.96,927.92,1195.29,52,1.3090000000000002,33.14,173.29,2.07,83.66,16.0,0.19124484748557294,South,West South Central,20902.0,0.1784518227920773,0.6355372691608459,0.013874270404745957,0.13285809970337767,0.0006219500526265429,0.01277389723471438,0.025882690651612285,majority_white,low,high
206848,928982,1053548024,I,22901,VA,US,Chiropractic,Y,1,24.0,14,1560.0,632.37,243.59,302.86,70,0.6446,17.4,111.43,1.71,65.0,10.15,0.1561474358974359,South,South Atlantic,35108.0,0.13925601002620486,0.7268713683490943,0.0017944628005013106,0.06565455166913524,0.0,0.04659906574000229,0.019169420075196536,majority_white,low,high
206855,1071271,1962597336,I,2852,RI,US,Certified Clinical Nurse Specialist,Y,8,1827.0,58,36616.1,9334.82,4976.41,5008.14,56,1.2014,85.8,631.31,31.5,20.04,2.72,0.1359077018033051,Northeast,New England,22031.0,0.005628432663065681,0.9077663292633108,0.0070355408288321,0.02891380327720032,0.00013617175797739548,0.017611547365076485,0.032908174844537244,majority_white,low,high
208174,608155,1508964982,I,6106,CT,US,Licensed Clinical Social Worker,Y,1,67.0,24,5360.0,1315.88,1031.8,995.26,42,1.1126,42.99,223.33,2.79,80.0,15.4,0.1925,Northeast,New England,37819.0,0.1909886564954124,0.16623919194055894,0.00013220867817763558,0.5860546286258229,0.010206509955313466,0.02604510960099421,0.020333694703720352,majority_hispanic,low,high
209315,687929,1932217510,I,48066,MI,US,Chiropractic,Y,1,39.0,22,1950.0,1542.54,167.7,242.64,76,0.7719,7.62,88.64,1.77,50.0,4.3,0.086,Midwest,East North Central,47710.0,0.1883252986795221,0.7358834625864599,0.007000628798993921,0.025151959756864392,0.004820792286732341,0.014315657094948647,0.024502200796478725,majority_white,low,high
210132,55829,1699860452,I,61701,IL,US,Pediatric Medicine,Y,13,1142.0,474,31469.0,4620.66,4527.6,4527.6,74,1.1351,9.55,66.39,2.41,27.56,3.96,0.14387492452890147,Midwest,East North Central,35783.0,0.11810077411061118,0.7326942961741609,0.0019841824329989107,0.09185926277841433,0.0007824944806192885,0.0338987787496856,0.020680211273509767,majority_white,low,high
210654,753352,1619961968,I,2114,MA,US,Ophthalmology,Y,13,1074.0,473,139265.0,31211.85,24263.05,23330.94,75,1.2027,51.3,294.43,2.27,129.67,22.59,0.17422216637346066,Northeast,New England,13516.0,0.04076649896419059,0.7224770642201835,0.0005918910920390647,0.11815625924829833,0.0011097957975732466,0.09884581237052384,0.01805267830719148,majority_white,low,high
212929,969691,1487738241,I,46254,IN,US,"Psychologist, Clinical",Y,6,798.0,282,80649.0,21517.21,16476.57,17361.69,70,1.9491,58.43,285.99,2.83,101.06,20.65,0.20429974333221732,Midwest,East North Central,40603.0,0.5594414205846858,0.20274363963253947,0.0002462872201561461,0.16222939191685345,0.004802600793044849,0.03095830357362756,0.03957835627909268,majority_black,low,high
214048,485910,1598959157,O,29506,SC,US,Clinical Laboratory,Y,2,1787.0,204,62505.0,8659.55,8481.18,8481.18,75,2.0214,41.57,306.4,8.76,34.98,4.75,0.13568802495800336,South,South Atlantic,20823.0,0.6756951447918167,0.28900734764443164,0.002545262450175287,0.019593718484368246,0.00019209527925851216,0.003649810305911732,0.00888440666570619,majority_black,low,high
214353,317032,1508923350,I,93720,CA,US,Optometry,Y,2,11.0,11,1408.0,650.24,278.3,332.54,73,0.9151,25.3,128.0,1.0,128.0,25.3,0.19765625,West,Pacific,47270.0,0.03037867569282843,0.5653480008462026,0.00228474719695367,0.2425851491432198,0.0013116141315845146,0.12451872223397505,0.032282631690289824,majority_white,low,high
